Time,Amount,Class
94109.0,0.77,0
94105.0,62.66,0
94103.0,106.97,0
94103.0,25.82,0
94102.0,20.75,0
94100.0,2.0,0
94099.0,2.0,0
94098.0,5.0,0
94097.0,498.86,0
94097.0,5.0,0
94095.0,5.0,0
94094.0,0.0,0
94094.0,41.5,0
94093.0,110.0,0
94093.0,11.5,0
94092.0,0.0,0
94092.0,11.5,0
94091.0,11.5,0
94090.0,6.5,0
94090.0,7.0,0
94089.0,8.96,0
94089.0,6.5,0
94088.0,17.9,0
94088.0,6.5,0
94088.0,6.5,0
94087.0,6.5,0
94086.0,56.89,0
94085.0,6.5,0
94084.0,21.99,0
94084.0,14.9,0
94084.0,1.5,0
94084.0,1.5,0
94084.0,1.5,0
94084.0,1.5,0
94083.0,1.5,0
94083.0,412.6,0
94082.0,1.5,0
94082.0,1.5,0
94081.0,1.5,0
94080.0,5.0,0
94079.0,6.29,0
94079.0,2.0,0
94079.0,1.5,0
94078.0,21.5,0
94078.0,1.5,0
94077.0,36.0,0
94075.0,13.99,0
94074.0,1.5,0
94073.0,2.0,0
94072.0,36.0,0
94072.0,36.0,0
94071.0,36.0,0
94070.0,36.0,0
94070.0,36.0,0
94069.0,36.0,0
94069.0,1.0,0
94068.0,36.0,0
94067.0,36.0,0
94066.0,36.0,0
94065.0,36.0,0
94064.0,36.0,0
94063.0,36.0,0
94063.0,36.0,0
94062.0,36.0,0
94062.0,36.0,0
94061.0,36.0,0
94060.0,36.0,0
94060.0,36.0,0
94060.0,36.0,0
94059.0,36.0,0
94058.0,36.0,0
94057.0,36.0,0
94057.0,36.0,0
94056.0,36.0,0
94055.0,36.0,0
94055.0,19.99,0
94054.0,36.0,0
94054.0,36.0,0
94053.0,36.0,0
94053.0,36.0,0
94052.0,36.0,0
94052.0,36.0,0
94051.0,36.0,0
94051.0,56.0,0
94050.0,36.0,0
94049.0,36.0,0
94049.0,36.0,0
94049.0,36.0,0
94048.0,36.0,0
94047.0,36.0,0
94047.0,36.0,0
94046.0,36.0,0
94046.0,18.16,0
94046.0,36.0,0
94045.0,36.0,0
94045.0,3.25,0
94045.0,36.0,0
94042.0,3.16,0
94042.0,36.0,0
94042.0,100.0,0
94041.0,36.0,0
94041.0,36.0,0
94040.0,36.0,0
94040.0,36.0,0
94040.0,36.0,0
94040.0,36.0,0
94039.0,36.0,0
94038.0,36.0,0
94038.0,36.0,0
94037.0,36.0,0
94037.0,36.0,0
94037.0,0.12,0
94037.0,36.0,0
94037.0,119.4,0
94036.0,36.0,0
94036.0,36.0,0
94035.0,36.0,0
94035.0,36.0,0
94035.0,10.0,0
94034.0,36.0,0
94033.0,36.0,0
94032.0,36.0,0
94032.0,15.9,0
94031.0,36.0,0
94031.0,36.0,0
94030.0,36.0,0
94030.0,36.0,0
94029.0,36.0,0
94029.0,19.5,0
94029.0,36.0,0
94028.0,36.0,0
94028.0,36.0,0
94026.0,36.0,0
94025.0,36.0,0
94025.0,26.62,0
94024.0,36.0,0
94024.0,9.82,0
94023.0,15.99,0
94023.0,36.0,0
94023.0,36.0,0
94023.0,76.47,0
94022.0,29.7,0
94022.0,36.0,0
94022.0,29.99,0
94021.0,36.0,0
94021.0,36.0,0
94020.0,36.0,0
94020.0,36.0,0
94020.0,62.1,0
94019.0,36.0,0
94019.0,36.0,0
94018.0,36.0,0
94018.0,36.0,0
94018.0,36.0,0
94017.0,36.0,0
94017.0,36.0,0
94016.0,36.0,0
94015.0,36.0,0
94015.0,36.0,0
94015.0,8.76,0
94014.0,1.5,0
94014.0,36.0,0
94013.0,36.0,0
94012.0,36.0,0
94012.0,36.0,0
94012.0,36.0,0
94010.0,36.0,0
94010.0,36.0,0
94009.0,36.0,0
94009.0,1.29,0
94009.0,35.0,0
94008.0,35.0,0
94008.0,1.5,0
94006.0,1.98,0
94005.0,44.26,0
94002.0,2.75,0
94002.0,13.99,0
94000.0,303.24,0
93999.0,0.89,0
93998.0,0.89,0
93991.0,30.0,0
93987.0,275.88,0
93984.0,9.77,0
93983.0,86.39,0
93978.0,22.73,0
93977.0,200.0,0
93976.0,34.95,0
93975.0,38.42,0
93974.0,126.03,0
93973.0,32.03,0
93973.0,39.93,0
93972.0,19.82,0
93970.0,2.72,0
93968.0,16.99,0
93968.0,5.74,0
93966.0,184.86,0
93965.0,11.4,1
93965.0,71.4,0
93962.0,14.94,0
93951.0,5.0,0
93949.0,7.54,0
93947.0,11.9,0
93946.0,9.75,0
93941.0,8.99,0
93940.0,378.9,0
93937.0,143.22,0
93932.0,580.0,0
93932.0,15.79,0
93930.0,64.99,0
93928.0,0.99,0
93926.0,4.25,0
93926.0,0.99,0
93924.0,149.7,0
93923.0,80.5,0
93922.0,37.89,0
93920.0,97.0,1
93918.0,137.8,0
93916.0,19.5,0
93912.0,29.7,0
93907.0,4.38,0
93904.0,300.0,0
93904.0,37.93,1
93901.0,15.0,0
93900.0,0.79,0
93899.0,1.0,0
93897.0,1.0,1
93892.0,0.89,0
93889.0,38.9,0
93888.0,1.0,1
93885.0,5.99,0
93883.0,30.35,0
93882.0,15.0,0
93879.0,35.07,0
93879.0,30.31,1
93879.0,30.31,1
93879.0,104.03,1
93879.0,104.03,1
93878.0,15.0,0
93878.0,34.05,0
93875.0,18.9,0
93866.0,54.0,0
93864.0,11.48,0
93860.0,78.0,1
93860.0,78.0,1
93860.0,188.52,1
93860.0,188.52,1
93860.0,63.81,0
93856.0,209.65,1
93855.0,2.28,0
93853.0,44.9,1
93853.0,44.9,1
93853.0,316.06,1
93853.0,316.06,1
93848.0,53.1,0
93841.0,3.75,0
93838.0,339.39,0
93838.0,128.3,0
93834.0,0.01,1
93834.0,119.0,0
93833.0,179.4,0
93829.0,1.29,0
93828.0,63.9,0
93827.0,11.38,0
93826.0,8.75,0
93825.0,17.26,0
93824.0,9.99,0
93824.0,8.54,1
93823.0,75.86,1
93823.0,29.57,0
93818.0,29.55,0
93816.0,22.75,0
93815.0,37.93,0
93814.0,41.33,0
93813.0,9.53,0
93810.0,61.61,0
93810.0,15.0,0
93806.0,5.37,0
93804.0,70.11,0
93802.0,31.76,0
93800.0,3.79,0
93800.0,1.98,0
93798.0,4.58,0
93798.0,5.25,0
93798.0,20.99,0
93790.0,9.72,0
93789.0,15.88,0
93788.0,360.94,0
93788.0,24.85,0
93787.0,70.94,0
93783.0,19.57,0
93776.0,84.95,0
93774.0,16.23,0
93774.0,16.23,0
93774.0,15.18,0
93774.0,15.18,0
93773.0,25.47,0
93772.0,25.0,0
93769.0,10.0,0
93768.0,3.57,0
93768.0,3.13,0
93767.0,0.92,0
93765.0,1.98,0
93758.0,16.0,0
93757.0,59.62,0
93755.0,25.0,0
93753.0,6.0,0
93753.0,14.0,0
93752.0,7.0,0
93751.0,16.95,0
93744.0,0.89,0
93744.0,9.99,0
93742.0,49.99,0
93742.0,1.0,1
93734.0,45.0,0
93731.0,3.79,0
93731.0,15.9,0
93729.0,24.95,0
93729.0,7.53,0
93728.0,2.25,0
93728.0,33.0,0
93726.0,15.9,0
93722.0,29.7,0
93720.0,3.75,0
93715.0,42.81,0
93712.0,24.95,0
93712.0,74.91,0
93711.0,100.0,0
93711.0,123.4,0
93710.0,119.0,0
93709.0,48.99,0
93708.0,150.94,0
93707.0,150.4,0
93705.0,8.92,0
93705.0,1.0,0
93703.0,15.0,0
93700.0,77.85,0
93698.0,1.0,0
93697.0,128.6,0
93697.0,4.4,0
93696.0,438.04,0
93693.0,9.99,0
93691.0,128.02,0
93684.0,15.0,0
93681.0,179.0,0
93679.0,10.0,0
93678.0,63.0,0
93675.0,32.0,0
93675.0,13.0,0
93674.0,1.46,0
93672.0,5.0,0
93670.0,117.44,0
93665.0,9.1,0
93665.0,6.0,0
93658.0,206.43,0
93656.0,9.98,0
93655.0,123.86,0
93655.0,135.12,0
93655.0,0.99,0
93655.0,139.0,0
93651.0,39.99,0
93651.0,14.49,0
93648.0,0.76,0
93647.0,9.0,0
93642.0,14.14,0
93641.0,190.16,0
93636.0,418.39,0
93632.0,18.26,0
93631.0,4.45,0
93629.0,1.98,0
93622.0,0.76,0
93620.0,29.8,0
93616.0,3.44,0
93615.0,45.0,0
93614.0,118.7,0
93613.0,91.15,0
93613.0,8.07,0
93613.0,0.85,0
93613.0,5.0,0
93613.0,0.75,0
93612.0,2.01,0
93612.0,21.0,0
93611.0,113.28,0
93610.0,58.0,0
93609.0,15.9,0
93609.0,68.45,0
93609.0,3.69,0
93607.0,21.0,0
93607.0,18.92,0
93605.0,60.09,0
93603.0,15.9,0
93602.0,5.75,0
93600.0,38.0,0
93599.0,1.0,0
93598.0,8.07,0
93595.0,99.95,0
93591.0,14.95,0
93590.0,9.99,0
93589.0,81.8,0
93582.0,1.0,0
93581.0,444.98,0
93580.0,81.97,0
93577.0,955.1,0
93574.0,118.0,0
93573.0,1.0,0
93568.0,0.77,0
93566.0,42.09,0
93566.0,49.98,0
93562.0,494.15,0
93562.0,41.03,0
93558.0,37.25,0
93556.0,39.0,0
93548.0,65.94,0
93548.0,67.94,0
93540.0,49.44,0
93531.0,1.98,0
93528.0,6.0,0
93526.0,6.14,0
93522.0,38.42,0
93521.0,29.0,0
93515.0,22.81,0
93510.0,0.77,0
93509.0,87.48,0
93508.0,15.16,0
93507.0,112.0,0
93498.0,1.98,0
93496.0,1.79,0
93496.0,9.99,0
93496.0,49.31,0
93493.0,106.66,0
93491.0,2.0,0
93485.0,8.44,0
93484.0,8.32,0
93477.0,53.13,0
93458.0,38.17,0
93454.0,51.08,0
93449.0,9.99,0
93448.0,7.78,0
93444.0,0.76,0
93443.0,28.63,0
93441.0,16.01,0
93441.0,60.53,0
93441.0,15.99,0
93439.0,15.0,0
93438.0,82.0,0
93430.0,9.88,0
93418.0,29.99,0
93414.0,97.5,0
93404.0,3.78,0
93403.0,37.5,0
93398.0,45.79,0
93395.0,27.61,0
93394.0,0.69,0
93393.0,18.93,0
93393.0,39.95,0
93392.0,33.58,0
93389.0,196.96,0
93387.0,0.76,0
93387.0,0.77,0
93386.0,8.99,0
93386.0,4.36,0
93384.0,37.5,0
93383.0,218.04,0
93380.0,29.95,0
93379.0,4.7,0
93369.0,49.73,0
93368.0,50.0,0
93365.0,40.46,0
93364.0,46.0,0
93363.0,10.0,0
93358.0,7.63,0
93357.0,6.0,0
93355.0,15.21,0
93353.0,51.75,0
93353.0,7.85,0
93349.0,64.0,0
93347.0,119.78,0
93344.0,24.0,0
93342.0,69.99,0
93338.0,0.89,0
93336.0,1.98,0
93334.0,8.9,0
93333.0,59.9,0
93332.0,26.65,0
93332.0,0.99,0
93328.0,3.79,0
93327.0,1.98,0
93323.0,7.63,0
93317.0,2.78,0
93317.0,12.99,0
93315.0,7.63,0
93315.0,15.13,0
93314.0,0.0,0
93312.0,12.99,0
93312.0,77.59,0
93310.0,6.2,0
93308.0,80.0,0
93306.0,7.63,0
93303.0,12.99,0
93300.0,4.49,0
93300.0,8.4,0
93299.0,13.48,0
93299.0,121.88,0
93298.0,0.76,0
93298.0,40.85,0
93294.0,1.98,0
93289.0,8.0,0
93288.0,9.95,0
93287.0,104.03,0
93286.0,23.26,0
93285.0,15.14,0
93285.0,11.99,0
93284.0,400.0,0
93283.0,29.98,0
93283.0,15.3,0
93277.0,10.99,0
93276.0,240.0,0
93271.0,143.1,0
93269.0,15.3,0
93269.0,22.39,0
93268.0,7.49,0
93267.0,0.77,0
93267.0,9.99,0
93266.0,51.3,0
93264.0,88.45,0
93261.0,1.0,0
93260.0,31.5,0
93256.0,176.65,0
93251.0,15.13,0
93250.0,0.0,0
93248.0,38.0,0
93245.0,4.99,0
93243.0,4.49,0
93242.0,21.1,0
93240.0,1.79,0
93228.0,17.29,0
93200.0,60.0,0
93196.0,281.44,0
93195.0,3.57,0
93194.0,12.31,0
93194.0,45.63,0
93193.0,50.0,0
93191.0,2.49,0
93185.0,9.21,0
93175.0,32.98,0
93168.0,20.89,0
93167.0,8.76,0
93157.0,5.86,0
93157.0,1.78,0
93153.0,134.06,0
93151.0,38.95,0
93144.0,2.54,0
93142.0,218.0,0
93141.0,2.54,0
93140.0,9.99,0
93139.0,109.8,0
93138.0,422.94,0
93136.0,69.02,0
93134.0,14.95,0
93133.0,12.99,0
93131.0,41.17,0
93124.0,0.76,0
93121.0,15.0,0
93120.0,5.99,0
93117.0,20.0,0
93115.0,12.99,0
93111.0,2.23,0
93106.0,0.89,0
93105.0,70.0,0
93103.0,34.14,0
93100.0,1.54,0
93099.0,18.83,0
93094.0,9.0,0
93091.0,1.78,0
93091.0,16.27,0
93090.0,12.99,0
93087.0,27.54,0
93087.0,3.93,0
93084.0,121.2,0
93081.0,1.0,0
93080.0,118.37,0
93077.0,1.0,0
93074.0,70.56,0
93073.0,4.49,0
93072.0,12.27,0
93072.0,19.0,0
93071.0,12.99,0
93069.0,48.0,0
93068.0,24.95,0
93058.0,3.77,0
93053.0,7.53,0
93049.0,90.0,0
93048.0,15.0,0
93038.0,12.99,0
93037.0,21.99,0
93036.0,34.9,0
93031.0,37.87,0
93028.0,45.0,0
93027.0,44.99,0
93026.0,714.0,0
93025.0,11.56,0
93025.0,120.84,0
93023.0,28.0,0
93021.0,749.52,0
93021.0,12.99,0
93019.0,1.29,0
93018.0,14.99,0
93018.0,20.97,0
93018.0,40.0,0
93016.0,69.99,0
93016.0,2.0,0
93013.0,140.0,0
93010.0,54.98,0
93002.0,12.99,0
92995.0,20.0,0
92992.0,42.4,0
92991.0,1.0,0
92990.0,14.9,0
92985.0,12.99,0
92983.0,125.56,0
92975.0,38.03,0
92975.0,14.91,0
92974.0,40.0,0
92970.0,11.5,0
92969.0,12.99,0
92967.0,7.14,0
92965.0,22.99,0
92965.0,55.0,0
92965.0,805.8,0
92960.0,24.18,0
92960.0,222.04,0
92960.0,17.9,0
92957.0,249.0,0
92956.0,5.36,0
92954.0,15.0,0
92952.0,8.59,0
92949.0,0.99,0
92947.0,1.98,0
92945.0,12.99,0
92941.0,15.99,0
92940.0,211.01,0
92940.0,27.99,0
92939.0,8.95,0
92937.0,32.5,0
92937.0,9.99,0
92937.0,12.34,0
92937.0,244.72,0
92934.0,12.99,0
92930.0,150.21,0
92925.0,517.54,0
92921.0,40.0,0
92920.0,120.0,0
92913.0,9.9,0
92913.0,235.7,0
92912.0,243.03,0
92906.0,129.99,0
92906.0,5.32,0
92906.0,9.9,0
92902.0,49.94,0
92902.0,2.68,0
92897.0,2481.6,0
92896.0,40.99,0
92895.0,65.45,0
92892.0,71.02,0
92889.0,41.12,0
92887.0,5.49,0
92885.0,44.95,0
92883.0,9.99,0
92880.0,69.99,0
92879.0,12.0,0
92872.0,0.99,0
92863.0,0.69,0
92863.0,844.9,0
92861.0,72.5,0
92858.0,54.99,0
92850.0,8.76,0
92849.0,7.6,0
92849.0,10.0,0
92847.0,1.5,0
92847.0,273.98,0
92846.0,139.0,0
92845.0,38.85,0
92844.0,97.85,0
92843.0,25.0,0
92841.0,10.0,0
92841.0,56.0,0
92840.0,2.99,0
92839.0,7.99,0
92835.0,37.53,0
92834.0,20.0,0
92834.0,378.9,0
92833.0,1.29,0
92829.0,2.28,0
92819.0,28.0,0
92818.0,146.91,0
92812.0,1.98,0
92811.0,120.0,0
92811.0,28.0,0
92810.0,13.18,0
92810.0,13.18,0
92810.0,50.56,0
92810.0,50.56,0
92810.0,33.51,0
92808.0,0.89,0
92806.0,1.99,0
92803.0,60.0,0
92801.0,7.5,0
92799.0,45.0,0
92798.0,250.0,0
92798.0,3.99,0
92797.0,29.99,0
92795.0,40.44,0
92794.0,200.0,0
92792.0,40.0,0
92788.0,2.99,0
92788.0,460.82,0
92787.0,85.0,0
92787.0,45.0,0
92786.0,10.33,0
92784.0,21.94,0
92780.0,1.16,0
92780.0,12.34,0
92778.0,1.79,0
92774.0,173.25,0
92772.0,5.18,0
92769.0,45.0,0
92769.0,8.99,0
92768.0,0.89,0
92767.0,24.0,0
92763.0,17.98,0
92761.0,7.38,0
92754.0,72.31,0
92750.0,45.0,0
92748.0,28.02,0
92742.0,40.0,0
92739.0,6.99,0
92736.0,22.81,0
92736.0,506.0,0
92734.0,77.7,0
92723.0,278.99,0
92717.0,150.33,0
92716.0,54.99,0
92714.0,45.0,0
92711.0,45.0,0
92711.0,7.97,0
92705.0,4.49,0
92700.0,7.11,0
92698.0,0.89,0
92697.0,1.79,0
92693.0,149.4,0
92686.0,24.0,0
92685.0,4.49,0
92683.0,20.0,0
92683.0,175.87,0
92677.0,128.82,0
92675.0,1.0,0
92673.0,93.09,0
92666.0,44.86,0
92662.0,1.98,0
92662.0,22.0,0
92660.0,12.99,0
92659.0,228.2,0
92659.0,1.0,0
92659.0,88.36,0
92654.0,92.0,0
92646.0,0.89,0
92641.0,5.0,0
92640.0,15.0,0
92637.0,232.25,0
92634.0,10.06,0
92633.0,8.91,0
92632.0,2.49,0
92632.0,45.0,0
92631.0,2.99,0
92629.0,3.99,0
92628.0,40.0,0
92628.0,750.0,0
92627.0,1.0,0
92625.0,55.64,0
92622.0,9.99,0
92620.0,1.0,0
92618.0,352.55,0
92617.0,35.39,0
92617.0,155.68,0
92609.0,40.0,0
92608.0,8.07,0
92604.0,69.99,0
92603.0,429.89,0
92602.0,34.99,0
92598.0,7.6,0
92598.0,50.88,0
92597.0,35.0,0
92597.0,10.7,0
92594.0,15.86,0
92590.0,40.0,0
92589.0,2.37,0
92584.0,100.0,0
92584.0,114.1,0
92578.0,5.38,0
92578.0,18.43,0
92572.0,207.72,0
92570.0,45.0,0
92568.0,19.55,0
92563.0,8.99,0
92561.0,10.0,0
92559.0,9.43,0
92559.0,9.98,0
92559.0,1.3,0
92556.0,122.0,0
92556.0,9.56,0
92556.0,12.31,0
92555.0,31.99,0
92554.0,15.0,0
92550.0,41.5,0
92548.0,58.25,0
92541.0,116.64,0
92541.0,45.0,0
92540.0,14.38,0
92539.0,19.02,0
92538.0,79.99,0
92538.0,19.02,0
92536.0,1.0,0
92536.0,10.0,0
92533.0,0.69,0
92533.0,0.89,0
92530.0,3.27,0
92529.0,4.49,0
92526.0,3.54,0
92525.0,6.0,0
92525.0,4.74,0
92522.0,7.99,0
92518.0,40.0,0
92517.0,36.97,0
92515.0,163.09,0
92514.0,1.99,0
92514.0,11.35,0
92512.0,0.76,0
92506.0,64.75,0
92502.0,8.98,0
92502.0,0.99,0
92497.0,7.68,0
92495.0,200.0,0
92491.0,21.1,0
92486.0,131.41,0
92482.0,114.1,0
92482.0,23.74,0
92477.0,11.5,0
92476.0,238.8,0
92475.0,135.45,0
92475.0,42.13,0
92472.0,5.3,0
92471.0,13.48,0
92469.0,23.21,0
92468.0,99.8,0
92467.0,389.0,0
92466.0,59.9,0
92466.0,40.0,0
92466.0,14.28,0
92459.0,24.99,0
92458.0,0.76,0
92457.0,19.02,0
92456.0,45.88,0
92455.0,27.76,0
92454.0,33.54,0
92454.0,118.7,0
92451.0,37.49,0
92450.0,225.53,0
92449.0,49.99,0
92444.0,90.0,0
92444.0,1.98,0
92444.0,10.99,0
92440.0,33.32,0
92439.0,4.99,0
92439.0,1.0,0
92437.0,19.44,0
92436.0,57.91,0
92429.0,3.0,0
92425.0,1.53,0
92422.0,27.75,0
92414.0,117.0,0
92409.0,9.99,0
92407.0,12.72,0
92405.0,27.95,0
92404.0,3.62,0
92403.0,5.9,0
92400.0,57.67,0
92395.0,15.18,0
92390.0,50.0,0
92387.0,2.69,0
92387.0,3.77,0
92387.0,4.3,0
92387.0,37.59,0
92386.0,29.99,0
92385.0,5.0,0
92384.0,0.99,0
92381.0,1.79,0
92381.0,30.23,0
92380.0,1025.92,0
92374.0,8.91,0
92374.0,2.69,0
92373.0,3.76,0
92368.0,14.99,0
92368.0,12.07,0
92366.0,9.99,0
92366.0,37.98,0
92358.0,3.76,0
92357.0,16.99,0
92356.0,2.68,0
92354.0,98.92,0
92353.0,90.0,0
92352.0,59.99,0
92351.0,14.46,0
92349.0,48.01,0
92349.0,8.99,0
92348.0,74.77,0
92348.0,16.94,0
92347.0,3.98,0
92346.0,37.91,0
92345.0,62.91,0
92343.0,1.99,0
92337.0,32.0,0
92336.0,3.8,0
92334.0,37.79,0
92334.0,33.0,0
92330.0,31.0,0
92328.0,11.99,0
92326.0,117.0,0
92326.0,1.18,0
92323.0,109.0,0
92319.0,50.0,0
92316.0,5.63,0
92315.0,15.0,0
92313.0,112.62,0
92310.0,70.56,0
92308.0,16.9,0
92308.0,78.98,0
92307.0,14.9,0
92305.0,15.0,0
92303.0,43.4,0
92302.0,22.39,0
92300.0,100.0,0
92298.0,6.87,0
92298.0,25.8,0
92281.0,112.06,0
92281.0,5.0,0
92278.0,0.61,0
92278.0,10.0,0
92277.0,1.98,0
92275.0,15.21,0
92269.0,34.9,0
92267.0,36.01,0
92265.0,48.4,0
92265.0,4.49,0
92260.0,94.02,0
92260.0,52.15,0
92258.0,202.5,0
92257.0,0.76,0
92254.0,22.06,0
92253.0,5.52,0
92253.0,9.42,0
92247.0,8.7,0
92244.0,8.05,0
92240.0,48.3,0
92237.0,59.9,0
92236.0,59.15,0
92236.0,15.09,0
92230.0,15.09,0
92227.0,40.83,0
92226.0,109.0,0
92224.0,430.48,0
92224.0,14.16,0
92223.0,100.0,0
92223.0,14.84,0
92217.0,39.99,0
92217.0,20.05,0
92217.0,254.0,0
92216.0,39.99,0
92214.0,10.6,0
92214.0,181.42,0
92213.0,17.99,0
92212.0,1.29,0
92210.0,9.58,0
92210.0,5.99,0
92210.0,0.01,0
92209.0,13.26,0
92207.0,24.99,0
92206.0,219.5,0
92204.0,52.99,0
92204.0,1.78,0
92202.0,41.32,0
92201.0,79.99,0
92198.0,1.98,0
92198.0,39.99,0
92198.0,5.9,0
92197.0,10.62,0
92189.0,1175.63,0
92188.0,11.5,0
92187.0,29.99,0
92186.0,13.5,0
92186.0,4.42,0
92185.0,0.77,0
92185.0,5.48,0
92184.0,3.85,0
92176.0,38.04,0
92176.0,17.67,0
92176.0,20.02,0
92174.0,3.58,0
92173.0,71.34,0
92172.0,1.0,0
92172.0,0.89,0
92169.0,5.18,0
92164.0,53.22,0
92164.0,113.28,0
92161.0,2.49,0
92160.0,63.15,0
92159.0,82.4,0
92154.0,3.94,0
92149.0,18.92,0
92145.0,1.98,0
92144.0,1.55,0
92142.0,31.46,0
92140.0,2.69,0
92136.0,27.95,0
92135.0,200.0,0
92133.0,3.57,0
92133.0,1.98,0
92131.0,45.0,0
92130.0,33.45,0
92128.0,45.0,0
92123.0,24.49,0
92122.0,0.77,0
92119.0,29.99,0
92117.0,34.33,0
92117.0,7.2,0
92112.0,5.0,0
92110.0,45.0,0
92109.0,6.01,0
92109.0,45.0,0
92102.0,600.73,1
92102.0,99.96,0
92097.0,16.99,0
92097.0,9.99,0
92095.0,23.1,0
92092.0,18.0,1
92092.0,0.76,0
92091.0,500.0,0
92087.0,1.0,0
92087.0,1.0,0
92087.0,1.0,0
92087.0,1.0,0
92086.0,15.0,0
92085.0,4.45,0
92082.0,152.0,0
92081.0,23.42,0
92078.0,29.95,0
92078.0,9.99,0
92076.0,99.67,0
92069.0,12.59,0
92068.0,116.5,0
92066.0,25.79,0
92066.0,25.79,0
92066.0,21.1,0
92066.0,21.1,0
92064.0,13.47,0
92064.0,71.22,0
92061.0,1.98,0
92061.0,15.99,0
92057.0,13.82,0
92056.0,48.0,0
92053.0,50.0,0
92051.0,5.38,0
92048.0,5.18,0
92047.0,35.0,0
92044.0,2.5,0
92040.0,100.0,0
92038.0,5.99,0
92038.0,226.23,0
92037.0,7.94,0
92035.0,23.25,0
92035.0,157.68,0
92034.0,56.75,0
92034.0,0.89,0
92033.0,26.01,0
92032.0,29.62,0
92031.0,23.93,0
92030.0,7.87,0
92030.0,11.29,0
92028.0,1.0,0
92027.0,4.89,0
92023.0,12.4,0
92023.0,302.08,0
92015.0,9.92,0
92012.0,154.07,0
92009.0,16.28,0
92006.0,28.14,0
92003.0,28.15,0
92003.0,1.79,0
92002.0,8.33,0
92002.0,5.49,0
92001.0,39.87,0
91996.0,2.28,0
91996.0,8.76,0
91995.0,12.0,0
91994.0,1.98,0
91993.0,27.72,0
91993.0,23.93,0
91992.0,4.99,0
91991.0,81.0,0
91991.0,42.0,0
91985.0,42.0,0
91981.0,125.26,0
91980.0,9.99,0
91977.0,1.0,0
91977.0,68.65,0
91975.0,0.89,0
91971.0,1.29,0
91971.0,105.0,0
91966.0,64.89,0
91964.0,71.84,0
91962.0,4.95,0
91961.0,69.99,0
91957.0,24.62,0
91947.0,0.9,0
91944.0,207.23,0
91940.0,29.95,0
91938.0,25.0,0
91937.0,1.79,0
91936.0,12.24,0
91934.0,88.9,0
91929.0,10.89,0
91922.0,7.0,0
91920.0,40.0,0
91915.0,40.0,0
91909.0,29.0,0
91908.0,527.0,0
91904.0,5.01,0
91904.0,403.88,0
91904.0,4.71,0
91904.0,3.78,0
91900.0,499.52,0
91898.0,81.18,0
91898.0,20.48,0
91898.0,1.0,0
91889.0,39.49,0
91888.0,46.59,0
91887.0,6.66,0
91881.0,1.0,0
91881.0,3.4,0
91879.0,20.0,0
91872.0,1043.64,0
91871.0,52.0,0
91870.0,81.13,0
91870.0,234.85,0
91868.0,25.0,0
91864.0,150.0,0
91863.0,21.06,0
91861.0,10.0,0
91860.0,11.16,0
91857.0,57.0,0
91856.0,25.0,0
91856.0,52.0,0
91853.0,5.49,0
91848.0,1.98,0
91848.0,0.89,0
91848.0,58.08,0
91847.0,19.99,0
91847.0,11.99,0
91846.0,53.12,0
91846.0,152.13,0
91843.0,6.99,0
91841.0,52.0,0
91838.0,47.0,0
91836.0,30.0,0
91836.0,31.46,0
91836.0,10.0,0
91831.0,6.99,0
91829.0,4.25,0
91828.0,106.8,0
91827.0,1.19,0
91824.0,15.95,0
91823.0,19.98,0
91821.0,0.89,0
91820.0,5.0,0
91820.0,1.98,0
91811.0,57.05,0
91807.0,1.79,0
91806.0,47.0,0
91806.0,8.04,0
91806.0,1.29,0
91805.0,0.0,0
91804.0,124.89,0
91796.0,0.89,0
91795.0,128.11,0
91792.0,4.99,0
91791.0,152.97,0
91790.0,0.89,0
91789.0,19.9,0
91785.0,7.57,0
91785.0,12.94,0
91785.0,15.18,0
91785.0,29.99,0
91778.0,200.0,0
91777.0,8.67,0
91776.0,7.66,0
91773.0,207.66,0
91773.0,40.98,0
91771.0,30.4,0
91769.0,0.89,0
91768.0,67.79,0
91767.0,29.5,0
91767.0,2.82,0
91766.0,981.16,0
91765.0,80.0,0
91764.0,49.95,0
91761.0,35.39,0
91760.0,57.48,0
91757.0,45.97,0
91755.0,12.99,0
91751.0,6.84,0
91750.0,170.98,0
91747.0,1.79,0
91746.0,10.88,0
91746.0,187.87,0
91740.0,16.67,0
91739.0,58.0,0
91739.0,6.11,0
91739.0,14.95,0
91738.0,39.95,0
91737.0,562.62,0
91735.0,200.0,0
91730.0,3.0,0
91727.0,37.1,0
91727.0,3.95,0
91724.0,15.0,0
91719.0,51.0,0
91718.0,19.9,0
91717.0,49.9,0
91716.0,6.11,0
91714.0,18.0,0
91709.0,15.37,0
91706.0,53.01,0
91704.0,172.45,0
91703.0,12.06,0
91703.0,7.22,0
91702.0,663.88,0
91694.0,3.74,0
91693.0,2014.0,0
91691.0,54.88,0
91689.0,2.69,0
91688.0,9.51,0
91687.0,7.99,0
91686.0,30.48,0
91681.0,170.0,0
91680.0,200.0,0
91680.0,66.0,0
91679.0,152.14,0
91676.0,0.76,0
91672.0,12.05,0
91672.0,268.0,0
91670.0,39.95,0
91668.0,109.0,0
91664.0,12.99,0
91664.0,150.0,0
91658.0,12.99,0
91653.0,121.5,0
91646.0,4.0,0
91645.0,199.99,0
91644.0,148.56,0
91641.0,9.99,0
91639.0,11.5,0
91636.0,19.99,0
91635.0,7.88,0
